term_id,term_str,n,f,stem,sw,go
12235,screechy,2,2.576247257906825e-06,screechi,True,False
12236,screw,3,3.864370886860238e-06,screw,False,True
12237,screwcap,94,0.00012108362112162076,screwcap,False,True
12238,screwtop,2,2.576247257906825e-06,screwtop,True,False
12239,scrub,8,1.03049890316273e-05,scrub,False,True
12240,scrubbing,2,2.576247257906825e-06,scrub,True,False
12241,scrubby,1,1.2881236289534124e-06,scrubbi,True,False
12242,scrubland,2,2.576247257906825e-06,scrubland,True,False
12243,scrubs,1,1.2881236289534124e-06,scrub,True,False
12244,scrumptious,1,1.2881236289534124e-06,scrumptiou,True,False
12245,sculpted,16,2.06099780632546e-05,sculpt,False,True
12246,sculptor,1,1.2881236289534124e-06,sculptor,True,False
12247,sculptural,1,1.2881236289534124e-06,sculptur,True,False
12248,sculpture,1,1.2881236289534124e-06,sculptur,True,False
12249,sculptured,1,1.2881236289534124e-06,sculptur,True,False
12250,se,3,3.864370886860238e-06,se,True,False
12251,sea,97,0.000124947992008481,sea,False,True
12252,seabreeze,2,2.576247257906825e-06,seabreez,True,False
12253,seafood,22,2.8338719836975074e-05,seafood,False,True
12254,seal,2,2.576247257906825e-06,seal,True,False
12255,seals,2,2.576247257906825e-06,seal,True,False
12256,seam,9,1.1593112660580711e-05,seam,False,True
12257,seamilessly,1,1.2881236289534124e-06,seamilessli,True,False
12258,seamless,71,9.145677765569228e-05,seamless,False,True
12259,seamlessly,61,7.857554136615816e-05,seamlessli,False,True
12260,seams,4,5.15249451581365e-06,seam,False,True
12261,sean,1,1.2881236289534124e-06,sean,True,False
12262,sear,1,1.2881236289534124e-06,sear,True,False
12263,search,10,1.2881236289534125e-05,search,False,True
12264,searches,1,1.2881236289534124e-06,search,True,False
12265,searching,3,3.864370886860238e-06,search,False,True
12266,seared,19,2.4474348950114836e-05,sear,False,True
12267,searing,16,2.06099780632546e-05,sear,False,True
12268,sears,1,1.2881236289534124e-06,sear,True,False
12269,seashell,1,1.2881236289534124e-06,seashel,True,False
12270,seashore,2,2.576247257906825e-06,seashor,True,False
12271,seaside,3,3.864370886860238e-06,seasid,False,True
12272,season,6,7.728741773720475e-06,season,False,True
12273,seasoned,21,2.705059620802166e-05,season,False,True
12274,seasoning,8,1.03049890316273e-05,season,False,True
12275,seasonings,13,1.674560717639436e-05,season,False,True
12276,seasons,2,2.576247257906825e-06,season,True,False
12277,seaspray,1,1.2881236289534124e-06,seaspray,True,False
12278,seat,2,2.576247257906825e-06,seat,True,False
12279,seated,1,1.2881236289534124e-06,seat,True,False
12280,seaview,4,5.15249451581365e-06,seaview,False,True
12281,seaweed,4,5.15249451581365e-06,seawe,False,True
12282,sebastian,1,1.2881236289534124e-06,sebastian,True,False
12283,sebastiani,1,1.2881236289534124e-06,sebastiani,True,False
12284,sebastiano,3,3.864370886860238e-06,sebastiano,False,True
12285,sebastopol,10,1.2881236289534125e-05,sebastopol,False,True
12286,secco,1,1.2881236289534124e-06,secco,True,False
12287,seco,3,3.864370886860238e-06,seco,False,True
12288,second,72,9.274490128464569e-05,second,False,True
12289,secondary,34,4.3796203384416024e-05,secondari,False,True
12290,seconded,1,1.2881236289534124e-06,second,True,False
12291,seconds,6,7.728741773720475e-06,second,False,True
12292,secret,3,3.864370886860238e-06,secret,False,True
12293,secretive,1,1.2881236289534124e-06,secret,True,False
12294,secrets,5,6.440618144767062e-06,secret,False,True
12295,section,14,1.8033730805347774e-05,section,False,True
12296,sector,1,1.2881236289534124e-06,sector,True,False
12297,secure,1,1.2881236289534124e-06,secur,True,False
12298,sediment,12,1.545748354744095e-05,sediment,False,True
12299,sedimentary,2,2.576247257906825e-06,sedimentari,True,False
12300,seduce,5,6.440618144767062e-06,seduc,False,True
12301,seduced,1,1.2881236289534124e-06,seduc,True,False
12302,seducer,1,1.2881236289534124e-06,seduc,True,False
12303,seduces,15,1.9321854434301188e-05,seduc,False,True
12304,seducing,1,1.2881236289534124e-06,seduc,True,False
12305,seduction,2,2.576247257906825e-06,seduct,True,False
12306,seductions,1,1.2881236289534124e-06,seduct,True,False
12307,seductive,116,0.00014942234095859585,seduct,False,True
12308,seductively,17,2.1898101692208012e-05,seduct,False,True
12309,sedàra,1,1.2881236289534124e-06,sedàra,True,False
12310,see,55,7.084679959243768e-05,see,False,True
12311,seed,21,2.705059620802166e-05,seed,False,True
12312,seeds,8,1.03049890316273e-05,seed,False,True
12313,seeing,5,6.440618144767062e-06,see,False,True
12314,seek,5,6.440618144767062e-06,seek,False,True
12315,seeking,14,1.8033730805347774e-05,seek,False,True
12316,seeks,4,5.15249451581365e-06,seek,False,True
12317,seem,177,0.000227997882324754,seem,False,True
12318,seemed,7,9.016865402673887e-06,seem,False,True
12319,seeming,23,2.9626843465928487e-05,seem,False,True
12320,seemingly,57,7.34230468503445e-05,seemingli,False,True
12321,seems,361,0.00046501263005218187,seem,False,True
12322,seen,19,2.4474348950114836e-05,seen,False,True
12323,seep,6,7.728741773720475e-06,seep,False,True
12324,seeping,2,2.576247257906825e-06,seep,True,False
12325,seeps,1,1.2881236289534124e-06,seep,True,False
12326,sees,9,1.1593112660580711e-05,see,False,True
12327,seghesio,2,2.576247257906825e-06,seghesio,True,False
12328,segue,6,7.728741773720475e-06,segu,False,True
12329,segued,1,1.2881236289534124e-06,segu,True,False
12330,segues,7,9.016865402673887e-06,segu,False,True
12331,seize,2,2.576247257906825e-06,seiz,True,False
12332,seizes,1,1.2881236289534124e-06,seiz,True,False
12333,seldom,1,1.2881236289534124e-06,seldom,True,False
12334,select,12,1.545748354744095e-05,select,False,True
12335,selected,26,3.349121435278872e-05,select,False,True
12336,selection,129,0.0001661679481349902,select,False,True
12337,selections,11,1.4169359918487537e-05,select,False,True
12338,selezione,1,1.2881236289534124e-06,selezion,True,False
12339,self,8,1.03049890316273e-05,self,False,True
12340,sell,5,6.440618144767062e-06,sell,False,True
12341,sells,1,1.2881236289534124e-06,sell,True,False
12342,seltzer,1,1.2881236289534124e-06,seltzer,True,False
12343,selyem,10,1.2881236289534125e-05,selyem,False,True
12344,semblance,1,1.2881236289534124e-06,semblanc,True,False
12345,semi,24,3.09149670948819e-05,semi,False,True
12346,semiastringent,1,1.2881236289534124e-06,semiastring,True,False
12347,semidark,1,1.2881236289534124e-06,semidark,True,False
12348,semidried,1,1.2881236289534124e-06,semidri,True,False
12349,semidry,8,1.03049890316273e-05,semidri,False,True
12350,semillon,8,1.03049890316273e-05,semillon,False,True
12351,semiripe,1,1.2881236289534124e-06,semirip,True,False
12352,semiroasted,1,1.2881236289534124e-06,semiroast,True,False
12353,semisalty,1,1.2881236289534124e-06,semisalti,True,False
12354,semisoft,1,1.2881236289534124e-06,semisoft,True,False
12355,semisour,9,1.1593112660580711e-05,semisour,False,True
12356,semisweet,37,4.766057427127626e-05,semisweet,False,True
12357,semitart,3,3.864370886860238e-06,semitart,False,True
12358,semiweedy,1,1.2881236289534124e-06,semiweedi,True,False
12359,send,6,7.728741773720475e-06,send,False,True
12360,sending,3,3.864370886860238e-06,send,False,True
12361,sends,12,1.545748354744095e-05,send,False,True
12362,sensation,27,3.4779337981742135e-05,sensat,False,True
12363,sensational,15,1.9321854434301188e-05,sensat,False,True
12364,sensationally,1,1.2881236289534124e-06,sensat,True,False
12365,sensations,49,6.311805781871721e-05,sensat,False,True
12366,sense,242,0.0003117259182067258,sens,False,True
12367,senses,23,2.9626843465928487e-05,sens,False,True
12368,sensibilities,3,3.864370886860238e-06,sensibl,False,True
12369,sensibility,7,9.016865402673887e-06,sensibl,False,True
12370,sensitive,1,1.2881236289534124e-06,sensit,True,False
12371,sensitively,1,1.2881236289534124e-06,sensit,True,False
12372,sensory,6,7.728741773720475e-06,sensori,False,True
12373,sensual,10,1.2881236289534125e-05,sensual,False,True
12374,sensuality,1,1.2881236289534124e-06,sensual,True,False
12375,sensually,4,5.15249451581365e-06,sensual,False,True
12376,sensuous,9,1.1593112660580711e-05,sensuou,False,True
12377,separate,10,1.2881236289534125e-05,separ,False,True
12378,separated,1,1.2881236289534124e-06,separ,True,False
12379,september,1,1.2881236289534124e-06,septemb,True,False
12380,septima,1,1.2881236289534124e-06,septima,True,False
12381,sequoia,2,2.576247257906825e-06,sequoia,True,False
12382,sequum,1,1.2881236289534124e-06,sequum,True,False
12383,serarosa,1,1.2881236289534124e-06,serarosa,True,False
12384,serein,1,1.2881236289534124e-06,serein,True,False
12385,sereksiya,1,1.2881236289534124e-06,sereksiya,True,False
12386,serena,1,1.2881236289534124e-06,serena,True,False
12387,serene,1,1.2881236289534124e-06,seren,True,False
12388,sergio,1,1.2881236289534124e-06,sergio,True,False
12389,series,33,4.250807975546261e-05,seri,False,True
12390,serious,188,0.00024216724224324153,seriou,False,True
12391,seriously,42,5.410119241604332e-05,serious,False,True
12392,seriousness,3,3.864370886860238e-06,serious,False,True
12393,serpico,1,1.2881236289534124e-06,serpico,True,False
12394,serra,6,7.728741773720475e-06,serra,False,True
12395,serralunga,8,1.03049890316273e-05,serralunga,False,True
12396,serrano,2,2.576247257906825e-06,serrano,True,False
12397,serre,2,2.576247257906825e-06,serr,True,False
12398,serve,34,4.3796203384416024e-05,serv,False,True
12399,served,17,2.1898101692208012e-05,serv,False,True
12400,serves,7,9.016865402673887e-06,serv,False,True
12401,service,4,5.15249451581365e-06,servic,False,True
12402,serviceable,9,1.1593112660580711e-05,servic,False,True
12403,serving,9,1.1593112660580711e-05,serv,False,True
12404,serôdio,3,3.864370886860238e-06,serôdio,False,True
12405,sesame,18,2.3186225321161422e-05,sesam,False,True
12406,sessions,1,1.2881236289534124e-06,session,True,False
12407,sesta,3,3.864370886860238e-06,sesta,False,True
12408,set,185,0.0002383028713563813,set,False,True
12409,sets,46,5.9253686931856975e-05,set,False,True
12410,setting,9,1.1593112660580711e-05,set,False,True
12411,settings,2,2.576247257906825e-06,set,True,False
12412,settle,23,2.9626843465928487e-05,settl,False,True
12413,settled,5,6.440618144767062e-06,settl,False,True
12414,settlement,1,1.2881236289534124e-06,settlement,True,False
12415,settles,21,2.705059620802166e-05,settl,False,True
12416,settling,7,9.016865402673887e-06,settl,False,True
12417,setup,1,1.2881236289534124e-06,setup,True,False
12418,setúbal,3,3.864370886860238e-06,setúbal,False,True
12419,seven,53,6.827055233453086e-05,seven,False,True
12420,several,144,0.00018548980256929138,sever,False,True
12421,severe,29,3.735558523964896e-05,sever,False,True
12422,severely,17,2.1898101692208012e-05,sever,False,True
12423,severity,6,7.728741773720475e-06,sever,False,True
12424,seville,17,2.1898101692208012e-05,sevil,False,True
12425,sewn,2,2.576247257906825e-06,sewn,True,False
12426,sex,1,1.2881236289534124e-06,sex,True,False
12427,sextant,2,2.576247257906825e-06,sextant,True,False
12428,sexy,21,2.705059620802166e-05,sexi,False,True
12429,seyval,7,9.016865402673887e-06,seyval,False,True
12430,señor,1,1.2881236289534124e-06,señor,True,False
12431,señorans,1,1.2881236289534124e-06,señoran,True,False
12432,sflavors,1,1.2881236289534124e-06,sflavor,True,False
12433,sgn,2,2.576247257906825e-06,sgn,True,False
12434,sgns,1,1.2881236289534124e-06,sgn,True,False
12435,shade,12,1.545748354744095e-05,shade,False,True
12436,shaded,7,9.016865402673887e-06,shade,False,True
12437,shades,9,1.1593112660580711e-05,shade,False,True
12438,shading,3,3.864370886860238e-06,shade,False,True
12439,shadings,32,4.12199561265092e-05,shade,False,True
12440,shadow,4,5.15249451581365e-06,shadow,False,True
12441,shadowed,1,1.2881236289534124e-06,shadow,True,False
12442,shadows,11,1.4169359918487537e-05,shadow,False,True
12443,shafer,7,9.016865402673887e-06,shafer,False,True
12444,shafts,1,1.2881236289534124e-06,shaft,True,False
12445,shake,6,7.728741773720475e-06,shake,False,True
12446,shaken,2,2.576247257906825e-06,shaken,True,False
12447,shaker,1,1.2881236289534124e-06,shaker,True,False
12448,shakes,1,1.2881236289534124e-06,shake,True,False
12449,shaking,3,3.864370886860238e-06,shake,False,True
12450,shaky,6,7.728741773720475e-06,shaki,False,True
12451,shale,1,1.2881236289534124e-06,shale,True,False
12452,shallow,9,1.1593112660580711e-05,shallow,False,True
12453,shame,15,1.9321854434301188e-05,shame,False,True
12454,shamelessly,1,1.2881236289534124e-06,shamelessli,True,False
12455,shampoo,1,1.2881236289534124e-06,shampoo,True,False
12456,shams,1,1.2881236289534124e-06,sham,True,False
12457,shank,2,2.576247257906825e-06,shank,True,False
12458,shannon,1,1.2881236289534124e-06,shannon,True,False
12459,shape,66,8.501615951092522e-05,shape,False,True
12460,shaped,11,1.4169359918487537e-05,shape,False,True
12461,shapeless,2,2.576247257906825e-06,shapeless,True,False
12462,shapely,3,3.864370886860238e-06,shape,False,True
12463,shapes,3,3.864370886860238e-06,shape,False,True
12464,shards,6,7.728741773720475e-06,shard,False,True
12465,share,7,9.016865402673887e-06,share,False,True
12466,shared,1,1.2881236289534124e-06,share,True,False
12467,shares,8,1.03049890316273e-05,share,False,True
12468,sharing,4,5.15249451581365e-06,share,False,True
12469,sharp,430,0.0005538931604499673,sharp,False,True
12470,sharpened,3,3.864370886860238e-06,sharpen,False,True
12471,sharpens,1,1.2881236289534124e-06,sharpen,True,False
12472,sharper,10,1.2881236289534125e-05,sharper,False,True
12473,sharpest,1,1.2881236289534124e-06,sharpest,True,False
12474,sharply,12,1.545748354744095e-05,sharpli,False,True
12475,sharpness,27,3.4779337981742135e-05,sharp,False,True
12476,shattering,1,1.2881236289534124e-06,shatter,True,False
12477,shaughnessy,1,1.2881236289534124e-06,shaughnessi,True,False
12478,shave,1,1.2881236289534124e-06,shave,True,False
12479,shaved,13,1.674560717639436e-05,shave,False,True
12480,shaving,7,9.016865402673887e-06,shave,False,True
12481,shavings,50,6.440618144767062e-05,shave,False,True
12482,she,3,3.864370886860238e-06,she,True,False
12483,shea,8,1.03049890316273e-05,shea,False,True
12484,shear,4,5.15249451581365e-06,shear,False,True
12485,shearing,17,2.1898101692208012e-05,shear,False,True
12486,sheath,1,1.2881236289534124e-06,sheath,True,False
12487,shed,2,2.576247257906825e-06,shed,True,False
12488,sheds,1,1.2881236289534124e-06,shed,True,False
12489,sheen,12,1.545748354744095e-05,sheen,False,True
12490,sheer,94,0.00012108362112162076,sheer,False,True
12491,sheering,6,7.728741773720475e-06,sheer,False,True
12492,sheets,1,1.2881236289534124e-06,sheet,True,False
12493,sheldon,1,1.2881236289534124e-06,sheldon,True,False
12494,shelf,10,1.2881236289534125e-05,shelf,False,True
12495,shell,29,3.735558523964896e-05,shell,False,True
12496,shellac,1,1.2881236289534124e-06,shellac,True,False
12497,shellfish,15,1.9321854434301188e-05,shellfish,False,True
12498,shells,5,6.440618144767062e-06,shell,False,True
12499,shelter,1,1.2881236289534124e-06,shelter,True,False
12500,sheltered,2,2.576247257906825e-06,shelter,True,False
12501,shenandoah,1,1.2881236289534124e-06,shenandoah,True,False
12502,sherbet,8,1.03049890316273e-05,sherbet,False,True
12503,sheridan,2,2.576247257906825e-06,sheridan,True,False
12504,sherried,3,3.864370886860238e-06,sherri,False,True
12505,sherries,1,1.2881236289534124e-06,sherri,True,False
12506,sherry,24,3.09149670948819e-05,sherri,False,True
12507,shiaz,1,1.2881236289534124e-06,shiaz,True,False
12508,shift,5,6.440618144767062e-06,shift,False,True
12509,shifting,4,5.15249451581365e-06,shift,False,True
12510,shifts,1,1.2881236289534124e-06,shift,True,False
12511,shiitake,11,1.4169359918487537e-05,shiitak,False,True
12512,shimmer,10,1.2881236289534125e-05,shimmer,False,True
12513,shimmering,17,2.1898101692208012e-05,shimmer,False,True
12514,shimmeringly,1,1.2881236289534124e-06,shimmeringli,True,False
12515,shimmers,10,1.2881236289534125e-05,shimmer,False,True
12516,shine,56,7.21349232213911e-05,shine,False,True
12517,shines,63,8.115178862406499e-05,shine,False,True
12518,shining,14,1.8033730805347774e-05,shine,False,True
12519,shiny,1,1.2881236289534124e-06,shini,True,False
12520,shiraz,76,9.789739580045934e-05,shiraz,False,True
12521,shirazes,4,5.15249451581365e-06,shiraz,False,True
12522,shirley,1,1.2881236289534124e-06,shirley,True,False
12523,shittake,1,1.2881236289534124e-06,shittak,True,False
12524,shiverick,1,1.2881236289534124e-06,shiverick,True,False
12525,shock,10,1.2881236289534125e-05,shock,False,True
12526,shocking,9,1.1593112660580711e-05,shock,False,True
12527,shockingly,6,7.728741773720475e-06,shockingli,False,True
12528,shocks,2,2.576247257906825e-06,shock,True,False
12529,shoe,12,1.545748354744095e-05,shoe,False,True
12530,shoot,4,5.15249451581365e-06,shoot,False,True
12531,shooting,4,5.15249451581365e-06,shoot,False,True
12532,shootout,1,1.2881236289534124e-06,shootout,True,False
12533,shoots,6,7.728741773720475e-06,shoot,False,True
12534,shop,12,1.545748354744095e-05,shop,False,True
12535,shopping,1,1.2881236289534124e-06,shop,True,False
12536,shores,2,2.576247257906825e-06,shore,True,False
12537,short,299,0.0003851489650570703,short,False,True
12538,shortage,4,5.15249451581365e-06,shortag,False,True
12539,shortbread,3,3.864370886860238e-06,shortbread,False,True
